Prod_year,Engine_volume,Mileage,Cylinders,Airbags,Manufacturer,Model,Category,Fuel_type,Gear_box_type,Drive_wheels,Doors,Color,Leather_interior,Wheel,Turbo
2014,1.4,192122.0,4.0,12,CHEVROLET,Volt,Hatchback,Hybrid,Automatic,Front,04-May,White,Yes,Left wheel,False
2011,3.5,230696.0,6.0,12,MERCEDES-BENZ,E 350,Sedan,Diesel,Automatic,4x4,04-May,Black,Yes,Left wheel,False
2010,2.4,0.0,4.0,12,ACURA,TSX,Sedan,Petrol,Automatic,Front,04-May,Grey,Yes,Left wheel,False
2006,2.0,256000.0,4.0,0,AUDI,A4,Sedan,Petrol,Manual,4x4,04-May,Black,Yes,Left wheel,True
2015,4.6,102907.0,8.0,0,LEXUS,GX 460,Jeep,Petrol,Automatic,4x4,04-May,Black,Yes,Left wheel,False
2015,3.6,168621.0,6.0,12,CHEVROLET,Camaro,Sedan,Petrol,Automatic,Rear,04-May,Carnelian red,Yes,Left wheel,False
2010,2.2,310000.0,4.0,10,MERCEDES-BENZ,C 220,Sedan,Diesel,Manual,Rear,04-May,Grey,No,Left wheel,True
2004,2.2,371500.0,4.0,2,MERCEDES-BENZ,Sprinter,Microbus,Diesel,Manual,4x4,04-May,White,No,Left wheel,True
1999,1.8,3000.0,4.0,6,VOLKSWAGEN,Passat,Sedan,Petrol,Manual,Front,04-May,Black,Yes,Left wheel,True
2004,2.0,170000.0,3.0,2,NISSAN,X-Trail,Universal,Petrol,Automatic,4x4,04-May,Golden,Yes,Left wheel,False
2016,1.4,94793.0,4.0,4,CHEVROLET,Aveo,Hatchback,Petrol,Automatic,Front,04-May,Black,Yes,Left wheel,False
2012,1.8,160000.0,4.0,8,TOYOTA,Prius,Hatchback,Petrol,Variator,Front,04-May,White,No,Left wheel,False
2014,2.0,268046.0,4.0,4,HYUNDAI,Sonata,Sedan,LPG,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2006,3.3,295059.0,6.0,12,HYUNDAI,Sonata,Sedan,Petrol,Automatic,Rear,04-May,Blue,Yes,Left wheel,False
2011,1.8,172502.0,4.0,12,HYUNDAI,Elantra,Jeep,Petrol,Automatic,Front,04-May,Black,Yes,Left wheel,False
2012,2.0,152595.0,4.0,4,CHEVROLET,Orlando,Jeep,Diesel,Automatic,Front,04-May,Grey,Yes,Left wheel,False
2016,1.8,70220.0,4.0,4,HYUNDAI,Elantra,Sedan,Petrol,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2010,3.5,317470.0,6.0,12,LEXUS,RX 450,Jeep,Hybrid,Automatic,4x4,04-May,Grey,Yes,Left wheel,False
2012,5.7,0.0,8.0,12,DODGE,RAM,Sedan,Petrol,Automatic,Front,04-May,White,Yes,Left wheel,False
2011,3.5,263338.0,6.0,12,FORD,B-MAX,Jeep,Petrol,Automatic,Front,04-May,Black,Yes,Left wheel,False
2014,1.5,111000.0,4.0,0,TOYOTA,Aqua,Sedan,Hybrid,Automatic,Rear,04-May,Black,No,Right-hand drive,False
2014,2.5,179381.0,4.0,12,TOYOTA,Camry,Sedan,Hybrid,Automatic,Front,04-May,Black,Yes,Left wheel,False
2016,1.3,66890.0,4.0,4,HONDA,FIT,Hatchback,Petrol,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2017,2.0,26802.0,4.0,12,MERCEDES-BENZ,E 300,Sedan,Petrol,Automatic,Rear,04-May,Black,Yes,Left wheel,False
2014,1.4,156992.0,4.0,12,CHEVROLET,Cruze,Sedan,Petrol,Automatic,Front,04-May,Black,Yes,Left wheel,False
2007,2.5,200000.0,5.0,2,VOLKSWAGEN,Crafter,Microbus,Diesel,Manual,Rear,04-May,White,No,Left wheel,True
2004,2.0,260000.0,4.0,4,AUDI,A3,Coupe,Diesel,Manual,Front,02-Mar,Silver,Yes,Left wheel,True
2003,1.5,240000.0,2.0,4,HONDA,FIT,Sedan,Petrol,Tiptronic,Front,04-May,Blue,No,Right-hand drive,False
2017,2.0,38918.0,4.0,12,MERCEDES-BENZ,A 140,Jeep,Petrol,Automatic,4x4,04-May,White,Yes,Left wheel,False
2013,2.0,105949.0,4.0,4,SSANGYONG,REXTON,Jeep,Diesel,Automatic,Front,04-May,Black,Yes,Left wheel,False
2012,1.4,115200.0,4.0,8,CHEVROLET,Cruze,Sedan,Petrol,Tiptronic,Front,04-May,Carnelian red,No,Left wheel,False
2013,1.8,62022.0,4.0,10,VOLKSWAGEN,Passat SEL,Sedan,Petrol,Tiptronic,Front,04-May,Blue,Yes,Left wheel,True
2008,3.6,220000.0,6.0,8,AUDI,Q7,Jeep,Petrol,Tiptronic,4x4,04-May,Silver,Yes,Left wheel,False
2005,1.5,138000.0,4.0,2,NISSAN,Tiida,Hatchback,Petrol,Automatic,Front,04-May,Silver,No,Right-hand drive,False
2011,2.5,109729.0,4.0,4,FORD,Fusion,Sedan,Petrol,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2012,5.0,139200.0,8.0,12,LAND ROVER,Range Rover,Jeep,Petrol,Tiptronic,4x4,04-May,Black,Yes,Left wheel,True
2008,3.0,162000.0,6.0,0,BMW,X5,Jeep,Diesel,Automatic,4x4,04-May,Black,Yes,Left wheel,True
2016,2.5,79000.0,4.0,4,HYUNDAI,H1,Universal,Diesel,Automatic,Front,04-May,Black,Yes,Left wheel,False
2005,1.4,139000.0,4.0,4,NISSAN,March,Hatchback,Petrol,Automatic,Front,04-May,Yellow,No,Right-hand drive,False
2004,3.2,156121.0,8.0,10,PORSCHE,Cayenne,Jeep,Petrol,Tiptronic,4x4,04-May,Grey,Yes,Left wheel,False
2017,5.7,55765.0,8.0,12,DAIHATSU,Terios,Sedan,Petrol,Automatic,Rear,04-May,White,Yes,Left wheel,False
1996,2.8,0.0,6.0,4,BMW,528,Sedan,Petrol,Manual,Rear,04-May,Silver,Yes,Left wheel,False
2014,2.0,87681.0,4.0,4,SSANGYONG,REXTON,Jeep,Diesel,Automatic,Front,04-May,Black,Yes,Left wheel,False
2012,2.0,225117.0,4.0,4,HYUNDAI,Tucson,Jeep,Diesel,Automatic,Front,04-May,Black,Yes,Left wheel,False
2006,1.3,0.0,4.0,4,HONDA,FIT,Hatchback,Petrol,Automatic,Front,04-May,Silver,No,Right-hand drive,False
2014,2.5,212421.0,4.0,12,TOYOTA,Camry,Sedan,Hybrid,Variator,Front,04-May,White,Yes,Left wheel,False
2012,2.5,249422.0,4.0,12,TOYOTA,Camry,Sedan,Hybrid,Automatic,Front,04-May,Black,Yes,Left wheel,False
2010,4.0,145000.0,6.0,6,NISSAN,X-Terra,Jeep,Petrol,Automatic,4x4,04-May,Blue,Yes,Left wheel,False
2016,2.5,113293.0,4.0,4,HYUNDAI,H1,Minivan,Diesel,Automatic,Front,04-May,White,Yes,Left wheel,False
2010,1.8,304000.0,4.0,6,TOYOTA,Prius,Sedan,Hybrid,Automatic,Front,04-May,Red,No,Left wheel,False
2001,2.7,305000.0,5.0,12,MERCEDES-BENZ,E 270,Sedan,Diesel,Tiptronic,Rear,04-May,Silver,No,Left wheel,False
2012,3.5,140966.0,6.0,12,TOYOTA,Highlander,Jeep,Petrol,Automatic,4x4,04-May,Black,Yes,Left wheel,False
2010,2.0,123000.0,4.0,10,DODGE,Caliber sxt,Hatchback,Petrol,Variator,Front,04-May,Silver,No,Left wheel,False
2017,1.7,50380.0,4.0,4,HYUNDAI,Tucson,Jeep,Diesel,Automatic,Front,04-May,White,Yes,Left wheel,False
2015,1.5,98937.0,4.0,4,HONDA,FIT,Hatchback,Hybrid,Automatic,Front,04-May,White,Yes,Left wheel,False
2012,1.8,373634.0,4.0,12,TOYOTA,Prius,Hatchback,Hybrid,Automatic,Front,04-May,White,Yes,Left wheel,False
2016,2.3,125072.0,4.0,4,FORD,Explorer,Jeep,Petrol,Automatic,Front,04-May,White,Yes,Left wheel,False
2014,2.0,502500.0,4.0,4,HYUNDAI,Sonata,Sedan,LPG,Automatic,Front,04-May,Orange,Yes,Left wheel,False
2005,2.4,160000.0,6.0,6,AUDI,A6 UNIVERSAL,Sedan,Petrol,Automatic,Front,04-May,Silver,No,Left wheel,False
2011,1.6,123984.0,4.0,8,MINI,Countryman,Hatchback,Petrol,Automatic,Front,04-May,Green,Yes,Left wheel,False
2016,1.5,25439.0,4.0,4,HONDA,Civic,Sedan,Petrol,Automatic,Front,04-May,Grey,Yes,Left wheel,False
2001,2.0,270000.0,4.0,4,NISSAN,X-Trail,Jeep,Petrol,Automatic,4x4,04-May,Silver,Yes,Right-hand drive,False
2012,3.5,285186.0,6.0,12,TOYOTA,Highlander,Sedan,Petrol,Automatic,Front,04-May,Grey,Yes,Left wheel,False
2018,2.5,59364.0,6.0,12,BMW,X5,Jeep,Diesel,Tiptronic,4x4,04-May,Blue,Yes,Left wheel,True
2018,3.6,66086.0,6.0,12,VOLKSWAGEN,"1500,1600 Schtufenheck",Sedan,Petrol,Automatic,Front,04-May,Grey,Yes,Left wheel,False
2017,2.0,1600.0,4.0,12,MERCEDES-BENZ,E 300,Sedan,Petrol,Automatic,Rear,04-May,Black,Yes,Left wheel,False
2017,2.0,14813.0,4.0,12,LEXUS,NX 200,Jeep,Petrol,Automatic,Front,04-May,White,Yes,Left wheel,False
2012,1.8,198400.0,4.0,0,TOYOTA,Prius,Sedan,Hybrid,Automatic,Front,04-May,Grey,Yes,Left wheel,False
2015,1.6,138541.0,4.0,4,CHEVROLET,Orlando,Jeep,Diesel,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2011,2.0,58401.0,4.0,4,HYUNDAI,Tucson,Jeep,Diesel,Automatic,Front,04-May,White,Yes,Left wheel,False
2012,1.5,81400.0,4.0,4,TOYOTA,Aqua,Hatchback,Petrol,Automatic,Front,04-May,Orange,Yes,Left wheel,False
2014,2.5,146216.0,4.0,4,HYUNDAI,H1,Minivan,Diesel,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2015,1.8,236898.0,4.0,12,TOYOTA,Prius,Hatchback,Hybrid,Automatic,Front,04-May,White,Yes,Left wheel,False
2009,3.2,100000.0,6.0,6,AUDI,A5,Coupe,Petrol,Tiptronic,4x4,02-Mar,Black,Yes,Left wheel,False
2010,4.6,260771.0,8.0,0,LEXUS,GX 460,Jeep,Petrol,Automatic,4x4,04-May,Black,Yes,Left wheel,False
2002,1.3,126000.0,4.0,2,TOYOTA,Fun Cargo,Universal,Petrol,Automatic,Front,04-May,Golden,No,Right-hand drive,False
2012,2.0,243200.0,4.0,12,FORD,C-MAX SEL,Hatchback,Hybrid,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2016,1.6,57793.0,4.0,4,SSANGYONG,Actyon,Jeep,Diesel,Automatic,Front,04-May,White,Yes,Left wheel,False
2010,3.5,311949.0,6.0,12,LEXUS,RX 450,Jeep,Hybrid,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2010,1.8,191000.0,6.0,10,TOYOTA,Prius,Sedan,Hybrid,Automatic,Front,04-May,Black,No,Left wheel,False
2019,2.5,39552.0,4.0,12,TOYOTA,Camry,Sedan,Hybrid,Automatic,Front,04-May,Black,Yes,Left wheel,False
2014,2.5,200000.0,4.0,8,TOYOTA,Camry,Sedan,Petrol,Automatic,Front,04-May,Black,Yes,Left wheel,False
2004,1.8,18656.0,4.0,6,RENAULT,Laguna,Universal,Petrol,Manual,Front,04-May,Silver,No,Left wheel,False
2003,1.5,777.0,4.0,11,HONDA,CRX,Jeep,Petrol,Manual,Rear,04-May,Pink,No,Left wheel,False
2016,1.4,83259.0,4.0,12,VOLKSWAGEN,Jetta,Sedan,Petrol,Automatic,Front,04-May,Blue,Yes,Left wheel,False
2015,1.4,69505.0,4.0,6,VOLKSWAGEN,Jetta SE,Sedan,Petrol,Tiptronic,Front,04-May,White,No,Left wheel,False
2016,2.5,121000.0,4.0,4,HYUNDAI,H1,Universal,Diesel,Automatic,Front,04-May,White,Yes,Left wheel,False
2017,1.5,77368.0,4.0,12,FORD,Fusion,Sedan,Petrol,Automatic,Front,04-May,Golden,Yes,Left wheel,False
2017,2.5,28800.0,4.0,16,TOYOTA,RAV 4,Jeep,Petrol,Tiptronic,4x4,04-May,White,No,Left wheel,False
2013,2.1,45432.0,4.0,0,MERCEDES-BENZ,E 250,Sedan,Diesel,Tiptronic,4x4,04-May,Black,No,Left wheel,False
2013,1.8,188194.0,4.0,0,LEXUS,CT 200h,Hatchback,Hybrid,Automatic,Front,04-May,Black,Yes,Left wheel,False
2001,2.2,255100.0,4.0,2,OPEL,Vectra B,Sedan,CNG,Automatic,Front,04-May,Blue,No,Left wheel,False
2010,3.5,165000.0,6.0,8,BMW,X6,Jeep,Petrol,Tiptronic,4x4,04-May,Black,Yes,Left wheel,True
2010,1.8,200000.0,4.0,8,TOYOTA,Prius,Sedan,Petrol,Automatic,Front,04-May,Silver,No,Left wheel,False
2007,1.5,176000.0,4.0,4,TOYOTA,Prius,Hatchback,Hybrid,Automatic,Front,04-May,Black,No,Left wheel,False
2009,2.5,245000.0,6.0,10,LEXUS,IS 250,Sedan,Petrol,Tiptronic,Rear,04-May,Grey,Yes,Left wheel,False
2012,3.5,363059.0,6.0,12,TOYOTA,Highlander,Jeep,Hybrid,Automatic,4x4,04-May,White,Yes,Left wheel,False
2016,2.0,53331.0,4.0,12,HYUNDAI,Elantra,Sedan,Petrol,Tiptronic,Front,04-May,Silver,No,Left wheel,False
2013,1.8,106000.0,4.0,8,HYUNDAI,Elantra,Hatchback,Petrol,Automatic,Front,04-May,Black,No,Left wheel,False
2007,2.4,0.0,2.0,0,FORD,Transit,Microbus,Diesel,Manual,Front,04-May,Silver,No,Left wheel,False
2008,3.3,287274.0,6.0,12,TOYOTA,Highlander,Sedan,Hybrid,Automatic,4x4,04-May,White,Yes,Left wheel,False
2016,2.0,42554.0,4.0,4,FORD,Taurus,Sedan,Petrol,Automatic,Front,04-May,Black,Yes,Left wheel,False
1999,1.2,139813.4572263688,4.0,2,OPEL,Corsa,Sedan,Petrol,Manual,Front,04-May,Silver,No,Left wheel,False
2016,4.6,155976.0,8.0,0,LEXUS,GX 460,Jeep,Petrol,Automatic,4x4,04-May,White,Yes,Left wheel,False
2008,2.5,252000.0,4.0,4,HYUNDAI,H1,Universal,Diesel,Automatic,Front,04-May,Yellow,Yes,Left wheel,False
2014,3.5,88033.0,4.0,4,FORD,Explorer,Jeep,Petrol,Automatic,Front,04-May,White,Yes,Left wheel,False
2010,2.0,95510.0,4.0,4,HYUNDAI,Genesis,Coupe,Petrol,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2012,3.5,236016.0,6.0,12,LEXUS,RX 450,Jeep,Hybrid,Automatic,Front,04-May,Black,Yes,Left wheel,False
2016,1.6,92888.0,4.0,4,SSANGYONG,Actyon,Jeep,Diesel,Automatic,Front,04-May,Black,Yes,Left wheel,False
2011,2.5,82603.0,4.0,0,FORD,Fusion,Sedan,Hybrid,Automatic,Front,04-May,Blue,Yes,Left wheel,False
2017,1.7,83259.0,4.0,4,HYUNDAI,Tucson,Jeep,Diesel,Automatic,Front,04-May,Black,Yes,Left wheel,False
2012,2.0,92866.0,4.0,4,CHEVROLET,Orlando,Jeep,Diesel,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2014,1.8,107155.0,4.0,12,HYUNDAI,Elantra,Sedan,Petrol,Automatic,Front,04-May,Black,Yes,Left wheel,False
2014,2.5,125000.0,4.0,12,TOYOTA,Camry,Sedan,Petrol,Tiptronic,Front,04-May,Grey,Yes,Left wheel,False
2000,1.6,228982.0,4.0,4,OPEL,Astra,Hatchback,Petrol,Manual,Front,02-Mar,Blue,No,Left wheel,False
2011,2.5,65564.0,4.0,4,HYUNDAI,H1,Minivan,Diesel,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2012,3.0,70994.0,6.0,0,BMW,X5,Jeep,Diesel,Automatic,4x4,04-May,Black,Yes,Left wheel,False
2015,1.8,102400.0,4.0,8,VOLKSWAGEN,Jetta,Sedan,Petrol,Automatic,Front,04-May,Silver,Yes,Left wheel,True
2016,1.7,98841.0,4.0,4,HYUNDAI,Tucson,Jeep,Diesel,Automatic,Front,04-May,Black,Yes,Left wheel,False
2011,3.8,114021.0,4.0,4,HYUNDAI,Genesis,Coupe,Petrol,Automatic,Front,04-May,White,Yes,Left wheel,False
2001,3.2,94000.0,6.0,8,MERCEDES-BENZ,C 32 AMG,Sedan,Petrol,Tiptronic,Rear,04-May,Silver,Yes,Left wheel,True
2013,1.5,87000.0,4.0,6,TOYOTA,Prius C Navigation,Hatchback,Hybrid,Automatic,Front,04-May,Grey,No,Left wheel,False
2008,3.3,226094.0,6.0,12,TOYOTA,Highlander,Jeep,Hybrid,Automatic,4x4,04-May,White,Yes,Left wheel,False
2013,1.6,108765.0,4.0,0,NISSAN,Juke,Sedan,Petrol,Automatic,4x4,04-May,Blue,Yes,Left wheel,False
2016,2.0,62876.0,4.0,4,KIA,Optima,Sedan,Petrol,Automatic,Front,04-May,White,Yes,Left wheel,False
2013,1.8,74838.0,4.0,12,TOYOTA,Prius,Hatchback,Hybrid,Automatic,Front,04-May,White,Yes,Left wheel,False
2010,3.5,227200.0,6.0,16,TOYOTA,Sienna,Minivan,Petrol,Tiptronic,Front,04-May,White,Yes,Left wheel,False
2010,3.5,205968.0,6.0,12,MERCEDES-BENZ,E 350,Sedan,Petrol,Automatic,4x4,04-May,White,Yes,Left wheel,False
2018,1.6,35950.0,4.0,4,HYUNDAI,Sonata,Sedan,Petrol,Automatic,Front,04-May,Black,Yes,Left wheel,False
2016,1.6,72073.0,4.0,4,SSANGYONG,Actyon,Jeep,Petrol,Automatic,Front,04-May,White,Yes,Left wheel,False
2007,2.0,54647.0,4.0,4,CHEVROLET,Captiva,Jeep,Diesel,Automatic,Front,04-May,White,Yes,Left wheel,False
2014,2.0,121600.0,4.0,10,FORD,Focus,Sedan,Petrol,Tiptronic,Front,04-May,Blue,Yes,Left wheel,False
2012,2.5,165472.0,4.0,0,TOYOTA,Camry,Sedan,Hybrid,Automatic,Front,04-May,Grey,No,Left wheel,False
2016,2.0,44914.0,4.0,4,HONDA,Civic,Sedan,Petrol,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2012,2.5,52000.0,4.0,12,TOYOTA,Camry,Sedan,Hybrid,Variator,Front,04-May,Silver,Yes,Left wheel,False
1998,1.6,277545.0,4.0,4,OPEL,Vectra,Sedan,Petrol,Manual,Front,04-May,Red,No,Left wheel,False
2014,2.5,96893.0,4.0,4,HYUNDAI,H1,Minivan,Diesel,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2012,2.5,156518.0,4.0,12,TOYOTA,Camry,Sedan,Hybrid,Automatic,Front,04-May,White,Yes,Left wheel,False
2013,1.6,95700.0,4.0,10,NISSAN,Juke NISMO,Jeep,Petrol,Tiptronic,4x4,04-May,Black,No,Left wheel,True
2011,2.0,95000.0,4.0,10,MITSUBISHI,Outlander Sport,Jeep,Petrol,Automatic,4x4,04-May,Blue,No,Left wheel,False
2010,2.0,95510.0,4.0,4,HYUNDAI,Genesis,Coupe,Petrol,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2011,1.3,74000.0,4.0,2,MITSUBISHI,Colt,Hatchback,Petrol,Automatic,Front,04-May,White,No,Right-hand drive,False
2001,2.2,175000.0,4.0,4,OPEL,Vectra,Sedan,CNG,Manual,Front,04-May,Green,No,Left wheel,False
2011,1.6,158000.0,4.0,4,HYUNDAI,Elantra,Sedan,Petrol,Automatic,Front,04-May,White,Yes,Left wheel,False
2013,1.5,107000.0,4.0,9,TOYOTA,Prius C,Hatchback,LPG,Variator,Front,04-May,White,Yes,Left wheel,False
2010,1.9,270000.0,4.0,8,SKODA,Fabia,Sedan,Diesel,Manual,4x4,04-May,Grey,No,Left wheel,True
2016,2.5,151443.0,4.0,12,TOYOTA,Camry,Sedan,Petrol,Automatic,Front,04-May,Grey,Yes,Left wheel,False
2016,3.5,27038.0,6.0,12,LEXUS,RX 450,Jeep,Hybrid,Automatic,4x4,04-May,White,Yes,Left wheel,False
2013,4.0,239342.0,6.0,12,TOYOTA,Tacoma,Jeep,Petrol,Automatic,4x4,04-May,Silver,Yes,Left wheel,False
2010,2.0,160118.0,4.0,4,HYUNDAI,Santa FE,Jeep,Diesel,Automatic,Front,04-May,Black,Yes,Left wheel,False
2012,2.5,63308.0,4.0,4,HYUNDAI,H1,Minivan,Diesel,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2010,1.8,396800.0,4.0,4,TOYOTA,Prius,Hatchback,Hybrid,Automatic,Front,04-May,Black,No,Left wheel,False
2005,3.5,155200.0,6.0,8,NISSAN,Murano,Jeep,CNG,Automatic,4x4,04-May,Silver,Yes,Left wheel,False
2014,1.4,112123.0,4.0,0,CHEVROLET,Volt,Hatchback,Hybrid,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2020,2.2,25468.0,4.0,4,HYUNDAI,Santa FE,Jeep,Diesel,Automatic,Front,04-May,White,Yes,Left wheel,False
2016,2.3,75000.0,4.0,6,FORD,Mustang,Cabriolet,Petrol,Tiptronic,Rear,02-Mar,Silver,Yes,Left wheel,True
2003,1.4,185000.0,4.0,4,MAZDA,Demio evropuli,Hatchback,CNG,Manual,Front,04-May,Blue,No,Left wheel,False
2001,2.0,230000.0,4.0,2,FORD,Transit,Microbus,Diesel,Manual,Front,04-May,White,No,Left wheel,True
2003,3.2,37000.0,12.0,12,MERCEDES-BENZ,320,Sedan,CNG,Tiptronic,Rear,04-May,Silver,Yes,Left wheel,False
2014,2.0,564538.0,4.0,4,HYUNDAI,Sonata,Sedan,LPG,Automatic,Front,04-May,White,Yes,Left wheel,False
2015,2.0,379354.0,4.0,4,HYUNDAI,Sonata,Sedan,LPG,Automatic,Front,04-May,Orange,Yes,Left wheel,False
2016,2.0,44000.0,4.0,6,HYUNDAI,Elantra SE,Sedan,Petrol,Automatic,Front,04-May,Red,No,Left wheel,False
2006,1.5,290000.0,4.0,2,NISSAN,Tiida,Hatchback,Petrol,Variator,Front,04-May,Golden,No,Right-hand drive,False
2013,3.0,155000.0,6.0,14,BMW,535,Sedan,Petrol,Tiptronic,Rear,04-May,Silver,Yes,Left wheel,True
2006,1.6,93686.0,4.0,0,PEUGEOT,206,Hatchback,Petrol,Tiptronic,Front,04-May,Silver,Yes,Left wheel,False
2016,1.6,51787.0,4.0,4,SSANGYONG,Actyon,Jeep,Petrol,Automatic,Front,04-May,White,Yes,Left wheel,False
1990,2.8,222222.0,4.0,0,NISSAN,Patrol Y60,Jeep,Diesel,Manual,Rear,04-May,Black,No,Left wheel,True
2015,1.6,35607.0,4.0,4,HYUNDAI,Elantra,Sedan,LPG,Automatic,Front,04-May,White,Yes,Left wheel,False
2010,4.6,275240.0,8.0,0,LEXUS,GX 460,Jeep,Petrol,Automatic,4x4,04-May,Silver,Yes,Left wheel,False
1999,3.2,184000.0,6.0,8,MERCEDES-BENZ,ML 320,Jeep,LPG,Automatic,4x4,04-May,Silver,Yes,Left wheel,False
2010,2.7,190000.0,4.0,2,MERCEDES-BENZ,Sprinter,Microbus,Petrol,Manual,Rear,02-Mar,White,No,Left wheel,False
2011,2.0,61208.0,4.0,4,HYUNDAI,Sonata,Sedan,LPG,Automatic,Front,04-May,White,Yes,Left wheel,False
2007,0.8,134863.0,4.0,4,CHEVROLET,Matiz,Sedan,Petrol,Automatic,Front,04-May,Golden,Yes,Left wheel,False
2013,1.2,96240.0,4.0,4,NISSAN,March,Hatchback,Petrol,Automatic,Front,04-May,Black,Yes,Left wheel,False
2012,1.4,188419.0,4.0,0,CHEVROLET,Volt,Jeep,Hybrid,Automatic,Front,04-May,Red,Yes,Left wheel,False
2011,3.0,160000.0,6.0,10,MERCEDES-BENZ,E 350,Sedan,Diesel,Tiptronic,Rear,04-May,White,Yes,Left wheel,True
2008,2.4,195200.0,4.0,16,NISSAN,Rogue,Sedan,Petrol,Automatic,4x4,04-May,Silver,Yes,Left wheel,False
2008,1.5,999999.0,6.0,6,TOYOTA,Prius,Sedan,Hybrid,Automatic,Front,04-May,White,Yes,Left wheel,False
2004,2.4,162541.0,4.0,4,FORD,Transit T330,Microbus,Diesel,Manual,Rear,02-Mar,Red,No,Left wheel,True
2012,1.4,128000.0,4.0,6,FIAT,500 Sport,Coupe,Petrol,Tiptronic,Front,02-Mar,White,No,Left wheel,False
2015,4.6,102907.0,8.0,0,LEXUS,GX 460,Jeep,Petrol,Automatic,4x4,04-May,Black,Yes,Left wheel,False
2014,1.4,133195.0,4.0,0,CHEVROLET,Volt,Jeep,Hybrid,Automatic,Front,04-May,Black,Yes,Left wheel,False
2017,2.5,70232.0,4.0,12,TOYOTA,Camry,Sedan,Petrol,Automatic,Front,04-May,White,Yes,Left wheel,False
2011,2.0,119194.0,4.0,4,HYUNDAI,Tucson,Jeep,Diesel,Automatic,Front,04-May,Grey,Yes,Left wheel,False
2018,2.0,140070.0,4.0,4,CHEVROLET,Orlando,Jeep,LPG,Automatic,Front,04-May,Grey,Yes,Left wheel,False
2010,1.6,136496.0,4.0,4,HYUNDAI,Elantra,Sedan,Petrol,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2011,2.0,200241.0,4.0,4,SSANGYONG,REXTON,Jeep,Diesel,Automatic,Front,04-May,Black,Yes,Left wheel,False
2014,2.0,587027.0,4.0,4,HYUNDAI,Sonata,Sedan,LPG,Automatic,Front,04-May,Orange,Yes,Left wheel,False
2012,2.0,267184.0,4.0,0,SUZUKI,SX4,Sedan,Petrol,Automatic,4x4,04-May,Black,Yes,Left wheel,False
2012,1.5,120800.0,4.0,4,TOYOTA,Aqua,Hatchback,Hybrid,Automatic,Front,04-May,White,Yes,Left wheel,False
2005,1.6,111111.0,4.0,0,RENAULT,Megane,Goods wagon,Petrol,Manual,Front,04-May,White,No,Left wheel,False
2014,2.5,96000.0,4.0,10,TOYOTA,Camry SPORT,Sedan,Petrol,Tiptronic,Front,04-May,Grey,Yes,Left wheel,False
2007,3.0,23000.0,6.0,0,BMW,X5,Jeep,Petrol,Tiptronic,4x4,04-May,Grey,Yes,Left wheel,False
2019,2.0,43598.0,4.0,4,HYUNDAI,Santa FE,Jeep,Diesel,Automatic,Front,04-May,Grey,Yes,Left wheel,False
2007,2.4,168000.0,4.0,2,FORD,Transit,Microbus,Diesel,Manual,Rear,04-May,Blue,No,Left wheel,False
2013,1.8,47000.0,4.0,10,MERCEDES-BENZ,C 250 AMG,Coupe,Petrol,Tiptronic,Rear,04-May,Black,Yes,Left wheel,True
2012,2.0,120162.0,4.0,16,BMW,528,Sedan,Petrol,Tiptronic,Rear,04-May,White,Yes,Left wheel,True
2016,1.6,28699.0,4.0,4,SSANGYONG,Actyon,Jeep,Petrol,Automatic,Front,04-May,White,Yes,Left wheel,False
2000,2.0,0.0,4.0,8,MERCEDES-BENZ,E 200,Goods wagon,LPG,Manual,Rear,04-May,Blue,Yes,Left wheel,True
2014,1.8,151923.0,4.0,12,TOYOTA,Prius,Hatchback,Hybrid,Automatic,Front,04-May,White,Yes,Left wheel,False
2013,1.8,195000.0,4.0,12,TOYOTA,Prius,Hatchback,Hybrid,Automatic,Front,04-May,Black,No,Left wheel,False
2014,2.0,85254.0,4.0,4,HYUNDAI,Tucson,Jeep,Diesel,Automatic,Front,04-May,Black,Yes,Left wheel,False
2012,2.0,117000.0,4.0,8,FORD,C-MAX,Hatchback,Hybrid,Automatic,Front,04-May,Black,No,Left wheel,False
2008,2.4,135000.0,4.0,6,TOYOTA,Camry,Sedan,Hybrid,Automatic,Front,04-May,Beige,Yes,Left wheel,True
2006,3.0,145000.0,6.0,8,HONDA,Elysion,Minivan,Petrol,Automatic,Front,04-May,White,No,Right-hand drive,False
